            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2450751.500000000, A.D. 1997-Oct-30 00:00:00.0000,  7.968867126155700E-01,  5.926130931695032E-01,  3.376147069336952E-06, -1.054935657833598E-02,  1.374746689231631E-02, -4.359774782582370E-07,
2450752.500000000, A.D. 1997-Oct-31 00:00:00.0000,  7.862167881718437E-01,  6.062700019751999E-01,  2.979453830423901E-06, -1.078996453181941E-02,  1.356559018988056E-02, -3.534721066054327E-07,
2450753.500000000, A.D. 1997-Nov-01 00:00:00.0000,  7.753078623924465E-01,  6.197427644989569E-01,  2.676543638921622E-06, -1.102733603927802E-02,  1.337918682571593E-02, -2.489825121501162E-07,
2450754.500000000, A.D. 1997-Nov-02 00:00:00.0000,  7.641632408180782E-01,  6.330268940629645E-01,  2.487495795467359E-06, -1.126133355756764E-02,  1.318833928349803E-02, -1.265099810933676E-07,
2450755.500000000, A.D. 1997-Nov-03 00:00:00.0000,  7.527863640256900E-01,  6.461179940889933E-01,  2.427819346323042E-06, -1.149182513579644E-02,  1.299314531325440E-02,  8.814841484557022E-09,
2450756.500000000, A.D. 1997-Nov-04 00:00:00.0000,  7.411808002695870E-01,  6.590117733008761E-01,  2.507365027630354E-06, -1.171868796785079E-02,  1.279371763883227E-02,  1.508296623571064E-07,
2450757.500000000, A.D. 1997-Nov-05 00:00:00.0000,  7.293502345622799E-01,  6.717040601617575E-01,  2.729377354591386E-06, -1.194181191792614E-02,  1.259018274563553E-02,  2.925200159215481E-07,
2450758.500000000, A.D. 1997-Nov-06 00:00:00.0000,  7.172984543083766E-01,  6.841908157121313E-01,  3.089759255381166E-06, -1.216110288843347E-02,  1.238267892095458E-02,  4.262624424360822E-07,
2450759.500000000, A.D. 1997-Nov-07 00:00:00.0000,  7.050293316148346E-01,  6.964681441085373E-01,  3.576609111576880E-06, -1.237648612870057E-02,  1.217135360144783E-02,  5.441277265373936E-07,
2450760.500000000, A.D. 1997-Nov-08 00:00:00.0000,  6.925468022532627E-01,  7.085323000647206E-01,  4.170100666436649E-06, -1.258790963451139E-02,  1.195635974993104E-02,  6.382705533792590E-07,
2450761.500000000, A.D. 1997-Nov-09 00:00:00.0000,  6.798548412192849E-01,  7.203796919210570E-01,  4.842817672539978E-06, -1.279534747887937E-02,  1.173785060164429E-02,  7.014594145020780E-07,
